0.0	0.0	0.0	-8.482322382992955e-7
-0.026673669515277436	-0.40220201031453234	-0.7995267761696373	-1.3250778913051915
-0.36783543639769056	-1.6003668333085166	-2.513370308566599	-3.6619950935917363
-0.6542740994466892	-2.037172103040114	-2.993266617341047	-4.184225153938939
-0.7824132520261384	-2.2041199826559263	-3.1973865999969715	-4.453997455873194
-0.8735793894834052	-2.294296613005009	-3.3201038766112903	-4.612359947968169
-0.9275145863233619	-2.3475421249582356	-3.430516360023007	-4.648572120621755
-0.9572215131563923	-2.387050666241907	-3.4917860167618704	-4.709269960976226
-0.9728734586991883	-2.4662319122895364	-3.54790195874091	-4.8641719209612635
-0.9932666173410316	-2.47882103959756	-3.6300887149281893	-4.931118710594228
-1.0016997848778944	-2.4917860167619303	-3.6678772758175517	-5.107209969645795
-1.0102999566398119	-2.5051499783198996	-3.6678772758175517	-5.165201916628772
-1.019073880947317	-2.5331787019201495	-3.6880806619058175	-5.232148706258209
-1.0280287236002434	-2.547901958740859	-3.7550274515366264	-5.232148706258209
-1.0325763513509643	-2.547901958740859	-3.8061799739839737	-5.232148706258209
-1.0325763513509643	-2.547901958740859	-3.8061799739839737	-5.311329952304188
-1.0371721030401133	-2.547901958740859	-3.8061799739839737	-5.311329952304188
-1.0371721030401133	-2.547901958740859	-3.864171920961616	-5.408239965309776
-1.0418170080858769	-2.547901958740859	-3.864171920961616	-5.408239965309776
-1.0418170080858769	-2.547901958740859	-3.8963566043329902	-5.408239965309776
